key_droid	key_apple	base_value	lang_value	base_note	lang_note
android_store_title	apple_store_title	Dr. Greger’s Daily Dozen	Daily Dozen del dottor Greger	Must be a maximum of 30 characters	
	apple_store_whatsnew	Adds language support for language_name_here.	Aggiungi supporto linguistico per italiano.	Replace language_name_here with the translated language name for this translation.	
android_store_whatsnew_analytics	apple_store_whatsnew_analytics	Adds anonymous opt-in analytics to support product improvement.	Aggiungi analytics opt-in anonimi per migliorare il supporto al prodotto.	What's New Item	
	apple_store_whatsnew_darkmode	Adds support for Dark Mode.	Aggiungi supporto per Modalità scura.	What's New Item	
	apple_store_whatsnew_export	Adds support to export history data.	Aggiungi supporto per esportare la cronologia.	What's New Item	
android_store_whatsnew_faq	apple_store_whatsnew_faq	Adds Frequently Asked Questions (FAQ)	Aggiungi Domande frequenti (FAQ).	What's New Item	
	apple_store_whatsnew_import	Adds support to import history data.	Aggiungi supporto per importare la cronologia.	What's New Item	
android_store_whatsnew_improvement	apple_store_whatsnew_improvement	General software quality improvements.	Miglioramenti generali della qualità del software.	What's New Item	
store_keywords	store_keywords	vegan, nutrition, food, vegetarian, health, healthy	Vegano, nutrizione, alimenti, vegetariano, salute, salutare		I am not a SEO expert so I am not sure the keywords are supposed to be translated. Just in case it's needed, I translated them.
store_screen.0	store_screen.0	Eat. Track. Repeat. No calorie counting or macro tracking required.	Mangia. Monitora. Ripeti. Senza contare le calorie o monitorare i macronutrienti.		
store_screen.1	store_screen.1	All for free!	Tutto gratis!		
store_screen.2	store_screen.2	Eat delicious meals that include Daily Dozen foods.	Gusta piatti appetitosi preparati con alimenti dalla Daily Dozen.		
store_screen.3	store_screen.3	Track your daily servings in the app.	Monitora le tue porzioni giornaliere nella app.		
store_screen.4	store_screen.4	Repeat until healthy eating becomes second nature.	Ripeti finché mangiare sano diventa un'abitudine.		
store_screen.5	store_screen.5	Dr. Greger’s Daily Dozen - It’s your regular routine that determines your long-term health. Download today!	Daily Dozen del dottor Greger è una sana abitudine per mantenersi in salute nel tempo. Scaricala adesso!		
android_store_description.0		Dr. Greger’s Daily Dozen details the healthiest foods and how many servings of each we should try to check off every day from his book “How Not Die”—now including the 21 Tweaks from “How Not to Diet”—weight-loss accelerators to help maximize our natural fat-burning capabilities.	Daily Dozen del dottor Greger elenca gli alimenti più sani e le relative quantità che sarebbe bene includere ogni giorno nella dieta; sono acceleratori per la perdita di peso, che aiutano a massimizzare la naturale capacità di bruciare i grassi, presi dal suo libro “Sei quel che mangi”. Inoltre, sono incluse le Ventuno mosse dal libro “Contro le diete”.	Use language-applicable quotation marks for book titles.	
android_store_description.1		All proceeds from his books, DVDs, and speaking engagements are donated to charity.	Tutto il ricavato ottenuto delle vendite dei suoi libri, DVD e interventi pubblici sono interamente devoluti in beneficenza.		
android_store_description.2		NutritionFacts.org is a non-commercial, non-profit, science-based public service provided by Dr. Greger, delivering free daily updates on the latest in nutrition research via bite-sized videos. He has more than two-thousand videos on every aspect of healthy eating, with new videos and articles uploaded every day. Like this app, everything on the website is both free of ads and free of charge.	NutritionFacts.org è un servizio pubblico su base scientifica, non commerciale e senza scopo di lucro, offerto dal dottor Greger, che propone quotidiani aggiornamenti gratuiti sulle più recenti scoperte in materia di nutrizione con brevi video. Ne ha prodotto più di duemila, toccando tutti gli aspetti di un’alimentazione sana, ogni volta con nuovi contenuti video e articoli. Tutto quello che trovate nel sito, così come in questa app, è gratuito e privo di pubblicità.		
android_store_whatsnew		Adds language support for language_name_here.	Aggiungi supporto linguistico per italiano.	Replace language_name_here with the translated language name for this translation.	
