key_droid	key_apple	base_value	lang_value	base_note	lang_note
	apple_store_whatsnew_import	Adds support to import history data.	Добавя поддръжка за импортиране на данни от историята.	What's New Item	
android_store_whatsnew_improvement	apple_store_whatsnew_improvement	General software quality improvements.	Общи подобрения на качеството на софтуера.	What's New Item	
store_keywords	store_keywords	vegan, nutrition, food, vegetarian, health, healthy	веган, хранене, храна, вегетарианец, здраве, здравословно		
store_screen.0	store_screen.0	Eat. Track. Repeat. No calorie counting or macro tracking required.	Яжте. Проследете. Повторете. Не е необходимо броене на калории или проследяване на програми.		
store_screen.1	store_screen.1	All for free!	Всичко е безплатно!		
store_screen.2	store_screen.2	Eat delicious meals that include Daily Dozen foods.	Яжте вкусни ястия, които включват Daily Dozen храни.		
store_screen.3	store_screen.3	Track your daily servings in the app.	Проследявайте ежедневните си порции в приложението.		
store_screen.4	store_screen.4	Repeat until healthy eating becomes second nature.	Повтаряйте, докато здравословното хранене стане втора природа.		
store_screen.5	store_screen.5	Dr. Greger’s Daily Dozen - It’s your regular routine that determines your long-term health. Download today!	Daily Dozen на д-р Грегър Това е вашата редовна рутина, която определя дългосрочното ви здраве. Изтеглете днес!		
android_store_description.0		Dr. Greger’s Daily Dozen details the healthiest foods and how many servings of each we should try to check off every day from his book “How Not Die”—now including the 21 Tweaks from “How Not to Diet”—weight-loss accelerators to help maximize our natural fat-burning capabilities.	Daily Dozen на д-р Грегър описва подробно най-здравословните храни и колко порции от всяка от тях трябва да се опитваме да отмятаме всеки ден от книгата му „Можем да сме здрави“ – сега включва 21 Tweaks от „Как да не спазваме диети“ – ускорители за отслабване до спомагат за максимално увеличаване на естествените ни способности за изгаряне на мазнини.	Use language-applicable quotation marks for book titles.	
android_store_description.1		All proceeds from his books, DVDs, and speaking engagements are donated to charity.	Всичките му приходи от неговите книги, DVD-та и ангажименти за изказвания са дарени за благотворителност.		
android_store_description.2		NutritionFacts.org is a non-commercial, non-profit, science-based public service provided by Dr. Greger, delivering free daily updates on the latest in nutrition research via bite-sized videos. He has more than two-thousand videos on every aspect of healthy eating, with new videos and articles uploaded every day. Like this app, everything on the website is both free of ads and free of charge.	NutritionFacts.org е некомерсиална, обществена услуга с нестопанска цел, основана на науката, предоставяна от д-р Грегър, предоставяща безплатни ежедневни актуализации за най-новите изследвания в областта на храненето чрез кратки видеоклипове. Той има почти хиляда видеоклипа за всеки аспект на здравословното хранене, като всеки ден се качват нови видеоклипове и статии. Подобно на това приложение, всичко на уебсайта е както без реклами, така и безплатно.		
android_store_whatsnew		Adds language support for language_name_here.	Добавя езикова поддръжка за български език.	Replace language_name_here with the translated language name for this translation.	
